"","Class","Subdivision","Order","Family","Genus","Species","spp","Subpop.","Total","Infected","Pool.Size","Bacterium","Paper","AT","id","ATcode"
"5154","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Japan-SM",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5155","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Philippines-CG",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5156","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Philippines-IS",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5157","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Taiwan-CY",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5158","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Taiwan-TTG",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5159","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Thailand-NP",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5160","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Thailand-PT",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5161","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Vietnam-HP",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5162","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","Vietnam-TG",20,20,1,"Wolbachia","Nakamura12","terrestrial","Sogatellafurcifera2020Nakamura12",0
"5163","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera",NA,275,90,1,"Wolbachia","Kittayapong03","terrestrial","Sogatellafurcifera27590Kittayapong03",0
"5164","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","YN",40,25,1,"Wolbachia","Zhang12","terrestrial","Sogatellafurcifera4025Zhang12",0
"5165","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","HN",42,21,1,"Wolbachia","Zhang12","terrestrial","Sogatellafurcifera4221Zhang12",0
"5166","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","GX",46,28,1,"Wolbachia","Zhang12","terrestrial","Sogatellafurcifera4628Zhang12",0
"5167","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","furcifera","Sogatellafurcifera","4-days-adult",60,43,1,"Wolbachia","Noda01a","terrestrial","Sogatellafurcifera6043Noda01a",0
"5168","Insecta","Paraneoptera","Hemiptera","Delphacidae","Sogatella","kolophon","Sogatellakolophon",NA,1,0,2,"Wolbachia","Nakamura09","terrestrial","Sogatellakolophon10Nakamura09",0
"5169","Insecta","Paraneoptera","Hemiptera","Scutelleridae","Solenosthedium","chinense","Solenosthediumchinense",NA,1,0,1,"Wolbachia","Kikuchi03","terrestrial","Solenosthediumchinense10Kikuchi03",0
"5170","Insecta","Paraneoptera","Hemiptera","Reduviidae","Sphedanolestes","impressicollis","Sphedanolestesimpressicollis",NA,1,0,1,"Wolbachia","Kikuchi03","terrestrial","Sphedanolestesimpressicollis10Kikuchi03",0
"5171","Insecta","Paraneoptera","Hemiptera","Lygaeidae","Spilostethus","hospes","Spilostethushospes",NA,4,1,1,"Wolbachia","Kikuchi03","terrestrial","Spilostethushospes41Kikuchi03",0
"5172","Insecta","Paraneoptera","Hemiptera","Membracidae","Spissistilus","festinus","Spissistilusfestinus",NA,1,1,1,"Wolbachia","Weeks03","terrestrial","Spissistilusfestinus11Weeks03",0
"5173","Insecta","Paraneoptera","Hemiptera","Aphididae","Staticobium","limonii","Staticobiumlimonii","Limonium_sp.",1,0,3,"Wolbachia","Augustinos11","terrestrial","Staticobiumlimonii10Augustinos11",0
"5174","Insecta","Paraneoptera","Hemiptera","Aphididae","Staticobium","limonii","Staticobiumlimonii","Limonium_sp.",1,0,3,"Wolbachia","Augustinos11","terrestrial","Staticobiumlimonii10Augustinos11",0
"5175","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","akashiensis","Stenocranusakashiensis",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Stenocranusakashiensis11Nakamura09",0
"5176","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","harimensis","Stenocranusharimensis",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Stenocranusharimensis11Nakamura09",0
"5177","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","matsumurai","Stenocranusmatsumurai","A",1,1,2,"Wolbachia","Nakamura09","terrestrial","Stenocranusmatsumurai11Nakamura09",0
"5178","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","matsumurai","Stenocranusmatsumurai","B",1,1,2,"Wolbachia","Nakamura09","terrestrial","Stenocranusmatsumurai11Nakamura09",0
"5179","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","takasagonis","Stenocranustakasagonis",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Stenocranustakasagonis11Nakamura09",0
"5180","Insecta","Paraneoptera","Hemiptera","Delphacidae","Stenocranus","tamagawanus","Stenocranustamagawanus",NA,1,0,2,"Wolbachia","Nakamura09","terrestrial","Stenocranustamagawanus10Nakamura09",0
"5181","Insecta","Paraneoptera","Hemiptera","Aphididae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5182","Insecta","Paraneoptera","Hemiptera","Miridae","Stenodema","calcarata","Stenodemacalcarata",NA,1,0,1,"Wolbachia","Kikuchi03","terrestrial","Stenodemacalcarata10Kikuchi03",0
"5183","Insecta","Paraneoptera","Hemiptera","Tingidae","Stephanitis","pyrioides","Stephanitispyrioides",NA,5,3,1,"Wolbachia","Kikuchi03","terrestrial","Stephanitispyrioides53Kikuchi03",0
"5184","Insecta","Paraneoptera","Hemiptera","Rhopalidae","Stictopleurus","punctatonervosus","Stictopleuruspunctatonervosus",NA,3,3,1,"Wolbachia","Kikuchi03","terrestrial","Stictopleuruspunctatonervosus33Kikuchi03",0
"5185","Insecta","Paraneoptera","Hemiptera","Cicadellidae","Stirellus","sp.","Stirellussp.",NA,6,2,1,"Wolbachia","Kittayapong03","terrestrial","Stirellussp.62Kittayapong03",0
"5186","Insecta","Paraneoptera","Hemiptera","Reduviidae","Sycanus","collaris","Sycanuscollaris",NA,1,0,1,"Wolbachia","Prakash06","terrestrial","Sycanuscollaris10Prakash06",0
"5187","Insecta","Paraneoptera","Hemiptera","Delphacidae","Tagosodes","pusanus","Tagosodespusanus",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Tagosodespusanus10Kittayapong03",0
"5188","Insecta","Paraneoptera","Hemiptera","Aphididae","Takecallis","sp.","Takecallissp.","Unidentified_host_plant",1,0,4,"Wolbachia","Augustinos11","terrestrial","Takecallissp.10Augustinos11",0
"5189","Insecta","Paraneoptera","Hemiptera","Delphacidae","Terauchiana","singularis","Terauchianasingularis",NA,1,0,2,"Wolbachia","Nakamura09","terrestrial","Terauchianasingularis10Nakamura09",0
"5190","Insecta","Paraneoptera","Hemiptera","Aphididae","Tetraneura","akinirae","Tetraneuraakinirae","Ulmus_sp.",1,0,3,"Wolbachia","Augustinos11","terrestrial","Tetraneuraakinirae10Augustinos11",0
"5191","Insecta","Paraneoptera","Hemiptera","Pentatomidae","Tetroda","histeroides","Tetrodahisteroides",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Tetrodahisteroides10Kittayapong03",0
"5192","Insecta","Paraneoptera","Hemiptera","Pentatomidae","Tetroda","transversalis","Tetrodatransversalis",NA,8,0,1,"Wolbachia","Kittayapong03","terrestrial","Tetrodatransversalis80Kittayapong03",0
"5193","Insecta","Paraneoptera","Hemiptera","Cicadellidae","Thaia","oryzivora","Thaiaoryzivora",NA,45,0,1,"Wolbachia","Kittayapong03","terrestrial","Thaiaoryzivora450Kittayapong03",0
"5194","Insecta","Paraneoptera","Hemiptera","Aphididae","Thelaxes","suberi","Thelaxessuberi","Quercus_ilex",1,0,4,"Wolbachia","Augustinos11","terrestrial","Thelaxessuberi10Augustinos11",0
"5195","Insecta","Paraneoptera","Hemiptera","Aphididae","Therioaphis","trifolli","Therioaphistrifolli","Medicago_sativa",1,0,3,"Wolbachia","Augustinos11","terrestrial","Therioaphistrifolli10Augustinos11",0
"5196","Insecta","Paraneoptera","Hemiptera","Lygaeidae","Thunbergia","sanguinaria","Thunbergiasanguinaria",NA,1,0,1,"Wolbachia","Kikuchi03","terrestrial","Thunbergiasanguinaria10Kikuchi03",0
"5197","Insecta","Paraneoptera","Hemiptera","Pentatomidae","Thyanta","pallidoventris","Thyantapallidoventris",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Thyantapallidoventris10Weeks03",0
"5198","Insecta","Paraneoptera","Hemiptera","Aphididae","Tinocallis","sp.","Tinocallissp.","Ulmus_americana",1,0,3,"Wolbachia","Augustinos11","terrestrial","Tinocallissp.10Augustinos11",0
"5199","Insecta","Paraneoptera","Hemiptera","Lygaeidae","Togo","hemipterus","Togohemipterus",NA,1,1,1,"Wolbachia","Kikuchi03","terrestrial","Togohemipterus11Kikuchi03",0
"5200","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Citrus_aurantium",1,0,3,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5201","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Citrus_cinensis",1,0,3,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5202","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Citrus_limon",1,0,4,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5203","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Citrus_sp.",1,0,3,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5204","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Rumex_s_sp._",1,0,4,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5205","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Unidentified_host_plant",1,0,4,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii10Augustinos11",0
"5206","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","aurantii","Toxopteraaurantii","Agapanthus_sp.",1,1,4,"Wolbachia","Augustinos11","terrestrial","Toxopteraaurantii11Augustinos11",0
"5207","Insecta","Paraneoptera","Hemiptera","Aphididae","Toxoptera","citricidus","Toxopteracitricidus","Annonaceae_",1,1,4,"Wolbachia","Augustinos11","terrestrial","Toxopteracitricidus11Augustinos11",0
"5208","Insecta","Paraneoptera","Hemiptera","Delphacidae","Toya","propinqua","Toyapropinqua",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Toyapropinqua11Nakamura09",0
"5209","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,10,0,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum100Skaljac12a",0
"5210","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,10,1,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum101Skaljac12a",0
"5211","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,13,0,1,"Wolbachia","Nirgianaki03","terrestrial","Trialeurodesvaporariorum130Nirgianaki03",0
"5212","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,20,0,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum200Skaljac12a",0
"5213","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,20,0,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum200Skaljac12a",0
"5214","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,20,0,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum200Skaljac12a",0
"5215","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,20,2,1,"Wolbachia","Skaljac12a","terrestrial","Trialeurodesvaporariorum202Skaljac12a",0
"5216","Insecta","Paraneoptera","Hemiptera","Aleyrodidae","Trialeurodes","vaporariorum","Trialeurodesvaporariorum",NA,9,0,1,"Wolbachia","Nirgianaki03","terrestrial","Trialeurodesvaporariorum90Nirgianaki03",0
"5217","Insecta","Palaeoptera","Hemiptera","Gerridae","Gerris","sp.","Gerrissp.",NA,12,0,1,"Wolbachia","Duron08","aquatic","Gerrissp.120Duron08",1
"5218","Insecta","Paraneoptera","Hemiptera","Miridae","Trigonotylus","caelestialium","Trigonotyluscaelestialium",NA,5,0,1,"Wolbachia","Kikuchi03","terrestrial","Trigonotyluscaelestialium50Kikuchi03",0
"5219","Insecta","Paraneoptera","Hemiptera","Psyllidae","Trioza","breviantennata","Triozabreviantennata",NA,1,1,1,"Wolbachia","Weeks03","terrestrial","Triozabreviantennata11Weeks03",0
"5220","Insecta","Paraneoptera","Hemiptera","Delphacidae","Tropidocephala","brunnipennis","Tropidocephalabrunnipennis",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Tropidocephalabrunnipennis11Nakamura09",0
"5221","Insecta","Paraneoptera","Hemiptera","Delphacidae","Tropidocephala","festiva","Tropidocephalafestiva",NA,1,0,2,"Wolbachia","Nakamura09","terrestrial","Tropidocephalafestiva10Nakamura09",0
"5222","Insecta","Paraneoptera","Hemiptera","Delphacidae","Tropidocephala","nigra","Tropidocephalanigra",NA,1,0,2,"Wolbachia","Nakamura09","terrestrial","Tropidocephalanigra10Nakamura09",0
"5223","Insecta","Paraneoptera","Hemiptera","Lygaeidae","Tropidothorax","belogolowi","Tropidothoraxbelogolowi",NA,1,0,1,"Wolbachia","Kikuchi03","terrestrial","Tropidothoraxbelogolowi10Kikuchi03",0
"5224","Insecta","Paraneoptera","Hemiptera","Aphididae","Tuberculoides","annulatus","Tuberculoidesannulatus","Quercus_sp.",1,0,4,"Wolbachia","Augustinos11","terrestrial","Tuberculoidesannulatus10Augustinos11",0
"5225","Insecta","Paraneoptera","Hemiptera","Aphididae","Tuberolachnus","salignus","Tuberolachnussalignus","Salix_canariensis",1,1,4,"Wolbachia","Augustinos11","terrestrial","Tuberolachnussalignus11Augustinos11",0
"5226","Insecta","Paraneoptera","Hemiptera","Aphididae","Tuberolachnus","salignus","Tuberolachnussalignus","Salix_sp.",1,1,4,"Wolbachia","Augustinos11","terrestrial","Tuberolachnussalignus11Augustinos11",0
"5227","Insecta","Paraneoptera","Hemiptera","Aphididae","Tuberolachnus","salignus","Tuberolachnussalignus","Salix_sp.",1,1,4,"Wolbachia","Augustinos11","terrestrial","Tuberolachnussalignus11Augustinos11",0
"5228","Insecta","Paraneoptera","Hemiptera","Miridae","Tytthus","chinensis","Tytthuschinensis",NA,15,1,1,"Wolbachia","Kittayapong03","terrestrial","Tytthuschinensis151Kittayapong03",0
"5229","Insecta","Paraneoptera","Hemiptera","Cicadellidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5230","Insecta","Paraneoptera","Hemiptera","Membracidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5231","Insecta","Endopterygota","Diptera","Asilidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5232","Insecta","Endopterygota","Diptera","Bombyliidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5233","Insecta","Endopterygota","Diptera","Calliphoridae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5234","Insecta","Endopterygota","Diptera","Chironomidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5235","Insecta","Endopterygota","Diptera","Lonchaeidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5236","Insecta","Endopterygota","Diptera","Tabanidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5237","Insecta","Endopterygota","Diptera","Tachinidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5238","Insecta","Endopterygota","Coleoptera","Cerambycidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5239","Insecta","Endopterygota","Coleoptera","Curculionidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5240","Insecta","Endopterygota","Coleoptera","Curculionidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5241","Insecta","Endopterygota","Diptera","Dolichopodidae","Teuchophorus","spinigerellus","Teuchophorusspinigerellus",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Teuchophorusspinigerellus10Martin13",0
"5242","Insecta","Endopterygota","Diptera","Dolichopodidae","Thrypticus","smaragdinus","Thrypticussmaragdinus",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Thrypticussmaragdinus10Martin13",0
"5243","Insecta","Endopterygota","Coleoptera","Curculionidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5244","Insecta","Endopterygota","Coleoptera","Elateridae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5245","Insecta","Endopterygota","Coleoptera","Staphylinidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Unid.sp.10Werren00",0
"5246","Insecta","Palaeoptera","Odonata","Epiprocta/Anisoptera/Libellulidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","aquatic","Unid.sp.10Werren95",1
"5247","Insecta","Endopterygota","Hymenoptera","Evaniidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5248","Insecta","Endopterygota","Diptera","Dolichopodidae","Thrypticus","tarsalis","Thrypticustarsalis",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Thrypticustarsalis10Martin13",0
"5249","Insecta","Endopterygota","Hymenoptera","Evaniidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5250","Insecta","Endopterygota","Hymenoptera","Ichneumonidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5251","Insecta","Endopterygota","Diptera","Tipulidae","Tipula","aino","Tipulaaino",NA,17,14,1,"Wolbachia","Kittayapong03","terrestrial","Tipulaaino1714Kittayapong03",0
"5252","Insecta","Endopterygota","Hymenoptera","Ichneumonidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5253","Insecta","Endopterygota","Hymenoptera","Pompilidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5254","Insecta","Paleoptera","Hemiptera","Corixidae","Hesperocorixa","sp.","Hesperocorixasp.",NA,3,1,1,"Wolbachia","Sazama","aquatic","Hesperocorixasp.31Sazama",1
"5255","Insecta","Paraneoptera","Hemiptera","Delphacidae","Unkanodes","albifascia","Unkanodesalbifascia",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Unkanodesalbifascia11Nakamura09",0
"5256","Insecta","Paraneoptera","Hemiptera","Delphacidae","Unkanodes","excisus","Unkanodesexcisus",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Unkanodesexcisus11Nakamura09",0
"5257","Insecta","Paraneoptera","Hemiptera","Delphacidae","Unkanodes","sapporonus","Unkanodessapporonus",NA,1,1,2,"Wolbachia","Nakamura09","terrestrial","Unkanodessapporonus11Nakamura09",0
"5258","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","aeneum","Uroleuconaeneum",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconaeneum10Nirgianaki03",0
"5259","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","ambrosiae","Uroleuconambrosiae",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconambrosiae10Nirgianaki03",0
"5260","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","astronomus","Uroleuconastronomus",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconastronomus10Nirgianaki03",0
"5261","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","caligatum","Uroleuconcaligatum",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconcaligatum10Nirgianaki03",0
"5262","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","chondrillae","Uroleuconchondrillae","Chondrilla_juncea",1,0,3,"Wolbachia","Augustinos11","terrestrial","Uroleuconchondrillae10Augustinos11",0
"5263","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","cichorii","Uroleuconcichorii","Cichorium_intybus",1,0,3,"Wolbachia","Augustinos11","terrestrial","Uroleuconcichorii10Augustinos11",0
"5264","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","cichorii","Uroleuconcichorii","Citrus_sp.",1,0,3,"Wolbachia","Augustinos11","terrestrial","Uroleuconcichorii10Augustinos11",0
"5265","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","erigeronense","Uroleuconerigeronense",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconerigeronense10Nirgianaki03",0
"5266","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","helianthicola","Uroleuconhelianthicola",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconhelianthicola10Nirgianaki03",0
"5267","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","hypochoeridis","Uroleuconhypochoeridis","Crepis_divaricata",1,0,4,"Wolbachia","Augustinos11","terrestrial","Uroleuconhypochoeridis10Augustinos11",0
"5268","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","jaceae","Uroleuconjaceae","Carthamus_lanatus",1,0,4,"Wolbachia","Augustinos11","terrestrial","Uroleuconjaceae10Augustinos11",0
"5269","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","jaceae","Uroleuconjaceae",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconjaceae10Nirgianaki03",0
"5270","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","jaceicola","Uroleuconjaceicola",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconjaceicola10Nirgianaki03",0
"5271","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","obscurum","Uroleuconobscurum",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconobscurum10Nirgianaki03",0
"5272","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","picridis","Uroleuconpicridis","Helminthotheca_echioides",1,0,4,"Wolbachia","Augustinos11","terrestrial","Uroleuconpicridis10Augustinos11",0
"5273","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","rapunculoidis","Uroleuconrapunculoidis",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconrapunculoidis10Nirgianaki03",0
"5274","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","rudbeckiae","Uroleuconrudbeckiae",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconrudbeckiae10Nirgianaki03",0
"5275","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","rurale","Uroleuconrurale",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconrurale10Nirgianaki03",0
"5276","Insecta","Paraneoptera","Hemiptera","Aphididae","Uroleucon","solidaginis","Uroleuconsolidaginis",NA,1,0,1,"Wolbachia","Nirgianaki03","terrestrial","Uroleuconsolidaginis10Nirgianaki03",0
"5277","Insecta","Paraneoptera","Lepidoptera","Pieridae","Eurema","blanda","Euremablanda",NA,1,0,1,"Wolbachia","Narita06","terrestrial","Euremablanda10Narita06",0
"5278","Insecta","Paraneoptera","Psocodea","Haematopinidae","Haematopinus","quadripertusus","Haematopinusquadripertusus",NA,1,0,1,"Wolbachia","ZchoriFein04","terrestrial","Haematopinusquadripertusus10ZchoriFein04",0
"5279","Insecta","Paraneoptera","Psocodea","Linognathidae","Solenopotes","capillatus","Solenopotescapillatus",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Solenopotescapillatus10Weeks03",0
"5280","Insecta","Paraneoptera","Psocodea","Liposcelididae","Liposcelis","bostrychophila","Liposcelisbostrychophila",NA,1,0,1,"Wolbachia","Kageyama10","terrestrial","Liposcelisbostrychophila10Kageyama10",0
"5281","Insecta","Paraneoptera","Psocodea","Menoponidae","Menacanthus","stramineus","Menacanthusstramineus",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Menacanthusstramineus10Weeks03",0
"5282","Insecta","Paraneoptera","Psocodea","Pediculidae","Pediculus","capitis","Pediculuscapitis",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Pediculuscapitis10Weeks03",0
"5283","Insecta","Paraneoptera","Psocodea","Pediculidae","Pediculus","humanus","Pediculushumanus",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Pediculushumanus10Weeks03",0
"5284","Insecta","Paraneoptera","Psocodea","Philopteridae","Goniocotes","gallinae","Goniocotesgallinae",NA,1,0,23,"Wolbachia","Pourali09","terrestrial","Goniocotesgallinae10Pourali09",0
"5285","Insecta","Paraneoptera","Psocodea","Philopteridae","Goniodes","meleagridis","Goniodesmeleagridis",NA,1,0,27,"Wolbachia","Pourali09","terrestrial","Goniodesmeleagridis10Pourali09",0
"5286","Insecta","Palaeoptera","Hemiptera","Gerridae","Limnogonus","fossarum","Limnogonusfossarum",NA,3,0,1,"Wolbachia","Kittayapong03","aquatic","Limnogonusfossarum30Kittayapong03",1
